ID	lgth	out	in	long_cov	short1_cov	short1_Ocov	short2_cov	short2_Ocov	long_nb	short1_nb	short2_nb
365	62	1	0	0.000000	1.177419	1.177419	0.000000	0.000000	0	0	0
366	6	1	2	0.000000	17.833333	13.333333	0.000000	0.000000	0	0	0
367	70	2	2	0.000000	14.385714	4.800000	0.000000	0.000000	0	0	0
368	52	2	2	0.000000	24.153846	13.423077	0.000000	0.000000	0	0	0
369	64	0	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
370	36	1	2	0.000000	14.583333	12.083333	0.000000	0.000000	0	0	0
371	134	2	2	0.000000	22.335821	10.791045	0.000000	0.000000	0	0	0
372	19	1	2	0.000000	17.947368	6.421053	0.000000	0.000000	0	0	0
373	9	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
374	21	2	2	0.000000	19.000000	12.190476	0.000000	0.000000	0	0	0
375	3	2	2	0.000000	29.333333	17.333333	0.000000	0.000000	0	0	0
376	50	1	2	0.000000	26.080000	18.160000	0.000000	0.000000	0	0	0
377	11	1	1	0.000000	22.636364	8.272727	0.000000	0.000000	0	0	0
378	8	1	1	0.000000	24.250000	15.000000	0.000000	0.000000	0	0	0
379	25	2	2	0.000000	14.920000	4.000000	0.000000	0.000000	0	0	0
380	7	1	2	0.000000	15.571429	12.428571	0.000000	0.000000	0	0	0
381	47	1	1	0.000000	17.829787	10.893617	0.000000	0.000000	0	0	0
382	72	1	2	0.000000	17.236111	10.569444	0.000000	0.000000	0	0	0
383	31	1	1	0.000000	17.935484	13.870968	0.000000	0.000000	0	0	0
384	8	1	2	0.000000	19.750000	13.375000	0.000000	0.000000	0	0	0
385	30	1	1	0.000000	22.533333	19.200000	0.000000	0.000000	0	0	0
386	11	1	2	0.000000	15.727273	12.090909	0.000000	0.000000	0	0	0
387	2	2	1	0.000000	21.000000	2.000000	0.000000	0.000000	0	0	0
388	4	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
389	1	2	2	0.000000	23.000000	18.000000	0.000000	0.000000	0	0	0
390	24	1	1	0.000000	23.750000	15.083333	0.000000	0.000000	0	0	0
391	20	1	1	0.000000	18.000000	11.850000	0.000000	0.000000	0	0	0
392	95	2	2	0.000000	18.610526	10.768421	0.000000	0.000000	0	0	0
393	68	1	1	0.000000	1.235294	1.235294	0.000000	0.000000	0	0	0
394	18	1	2	0.000000	16.944444	14.055556	0.000000	0.000000	0	0	0
395	2	1	2	0.000000	17.000000	14.000000	0.000000	0.000000	0	0	0
396	25	2	2	0.000000	18.520000	11.560000	0.000000	0.000000	0	0	0
397	19	1	2	0.000000	12.631579	11.315789	0.000000	0.000000	0	0	0
398	23	2	2	0.000000	13.304348	8.565217	0.000000	0.000000	0	0	0
399	2	1	1	0.000000	16.000000	11.000000	0.000000	0.000000	0	0	0
400	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
401	4	1	1	0.000000	18.500000	10.500000	0.000000	0.000000	0	0	0
402	110	2	2	0.000000	22.063636	14.909091	0.000000	0.000000	0	0	0
403	85	1	2	0.000000	19.800000	6.705882	0.000000	0.000000	0	0	0
404	5	1	1	0.000000	20.800000	12.000000	0.000000	0.000000	0	0	0
405	47	2	2	0.000000	15.787234	11.829787	0.000000	0.000000	0	0	0
406	2	1	1	0.000000	27.000000	15.500000	0.000000	0.000000	0	0	0
407	47	1	1	0.000000	1.404255	1.255319	0.000000	0.000000	0	0	0
408	13	1	1	0.000000	25.000000	16.384615	0.000000	0.000000	0	0	0
409	3	2	2	0.000000	17.000000	1.666667	0.000000	0.000000	0	0	0
410	11	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
411	169	0	2	0.000000	10.402367	7.289941	0.000000	0.000000	0	0	0
412	67	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
413	4	2	1	0.000000	18.250000	16.500000	0.000000	0.000000	0	0	0
414	6	1	1	0.000000	19.666667	17.666667	0.000000	0.000000	0	0	0
415	8	1	2	0.000000	22.250000	22.250000	0.000000	0.000000	0	0	0
416	2	2	2	0.000000	27.500000	27.500000	0.000000	0.000000	0	0	0
417	8	1	3	0.000000	24.375000	23.750000	0.000000	0.000000	0	0	0
418	4	1	2	0.000000	23.250000	21.250000	0.000000	0.000000	0	0	0
419	3	1	2	0.000000	24.666667	20.666667	0.000000	0.000000	0	0	0
420	1	1	2	0.000000	27.000000	23.000000	0.000000	0.000000	0	0	0
421	5	2	2	0.000000	25.800000	21.800000	0.000000	0.000000	0	0	0
422	3	1	1	0.000000	21.333333	16.333333	0.000000	0.000000	0	0	0
423	15	1	2	0.000000	20.333333	14.800000	0.000000	0.000000	0	0	0
424	39	2	1	0.000000	27.128205	13.025641	0.000000	0.000000	0	0	0
425	61	2	2	0.000000	16.377049	8.901639	0.000000	0.000000	0	0	0
426	8	1	1	0.000000	17.375000	10.250000	0.000000	0.000000	0	0	0
427	6	1	2	0.000000	16.166667	9.833333	0.000000	0.000000	0	0	0
428	40	1	3	0.000000	17.250000	9.500000	0.000000	0.000000	0	0	0
429	16	2	2	0.000000	17.125000	12.312500	0.000000	0.000000	0	0	0
430	5	2	2	0.000000	24.800000	19.000000	0.000000	0.000000	0	0	0
431	7	2	1	0.000000	19.428571	12.000000	0.000000	0.000000	0	0	0
432	62	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
433	48	1	2	0.000000	20.479167	14.520833	0.000000	0.000000	0	0	0
434	2	2	2	0.000000	29.000000	18.500000	0.000000	0.000000	0	0	0
435	5	1	1	0.000000	25.200000	16.000000	0.000000	0.000000	0	0	0
436	14	1	2	0.000000	21.571429	11.428571	0.000000	0.000000	0	0	0
437	29	1	1	0.000000	17.379310	13.482759	0.000000	0.000000	0	0	0
438	6	1	1	0.000000	16.166667	13.000000	0.000000	0.000000	0	0	0
439	10	1	2	0.000000	18.100000	11.300000	0.000000	0.000000	0	0	0
440	32	1	2	0.000000	19.031250	12.750000	0.000000	0.000000	0	0	0
441	34	1	2	0.000000	20.823529	12.882353	0.000000	0.000000	0	0	0
442	62	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
443	12	2	2	0.000000	25.500000	19.166667	0.000000	0.000000	0	0	0
444	20	1	1	0.000000	1.600000	1.600000	0.000000	0.000000	0	0	0
445	33	1	2	0.000000	17.121212	12.909091	0.000000	0.000000	0	0	0
446	10	1	2	0.000000	12.700000	7.500000	0.000000	0.000000	0	0	0
447	57	2	1	0.000000	1.105263	1.105263	0.000000	0.000000	0	0	0
448	56	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
449	10	1	2	0.000000	25.100000	17.000000	0.000000	0.000000	0	0	0
450	4	2	2	0.000000	14.750000	13.000000	0.000000	0.000000	0	0	0
451	1	2	2	0.000000	17.000000	11.000000	0.000000	0.000000	0	0	0
452	8	2	1	0.000000	14.125000	8.500000	0.000000	0.000000	0	0	0
453	17	1	1	0.000000	14.823529	7.176471	0.000000	0.000000	0	0	0
454	53	1	2	0.000000	20.509434	11.698113	0.000000	0.000000	0	0	0
455	50	2	1	0.000000	23.120000	13.720000	0.000000	0.000000	0	0	0
456	69	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
457	3	2	2	0.000000	22.333333	11.666667	0.000000	0.000000	0	0	0
458	67	1	1	0.000000	1.089552	1.089552	0.000000	0.000000	0	0	0
459	36	2	2	0.000000	24.583333	7.972222	0.000000	0.000000	0	0	0
460	34	1	2	0.000000	19.941176	13.235294	0.000000	0.000000	0	0	0
461	101	1	1	0.000000	1.069307	1.069307	0.000000	0.000000	0	0	0
462	24	1	2	0.000000	23.916667	13.541667	0.000000	0.000000	0	0	0
463	70	1	0	0.000000	1.142857	1.142857	0.000000	0.000000	0	0	0
464	3	1	2	0.000000	18.000000	11.000000	0.000000	0.000000	0	0	0
465	5	1	2	0.000000	29.800000	20.000000	0.000000	0.000000	0	0	0
466	6	1	2	0.000000	33.166667	24.166667	0.000000	0.000000	0	0	0
467	16	1	2	0.000000	26.000000	19.875000	0.000000	0.000000	0	0	0
468	18	1	2	0.000000	27.277778	7.222222	0.000000	0.000000	0	0	0
469	80	1	0	0.000000	1.150000	1.150000	0.000000	0.000000	0	0	0
470	19	1	2	0.000000	20.157895	13.421053	0.000000	0.000000	0	0	0
471	17	1	2	0.000000	17.058824	9.588235	0.000000	0.000000	0	0	0
472	16	2	1	0.000000	23.937500	12.187500	0.000000	0.000000	0	0	0
473	39	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
474	28	1	2	0.000000	21.321429	13.535714	0.000000	0.000000	0	0	0
475	23	1	1	0.000000	20.260870	17.260870	0.000000	0.000000	0	0	0
476	21	1	2	0.000000	19.952381	9.619048	0.000000	0.000000	0	0	0
477	13	2	2	0.000000	18.923077	12.692308	0.000000	0.000000	0	0	0
478	1	1	1	0.000000	16.000000	10.000000	0.000000	0.000000	0	0	0
479	3	1	2	0.000000	18.666667	14.666667	0.000000	0.000000	0	0	0
480	17	1	2	0.000000	14.176471	9.705882	0.000000	0.000000	0	0	0
481	23	2	2	0.000000	23.260870	15.347826	0.000000	0.000000	0	0	0
482	5	2	2	0.000000	21.200000	11.600000	0.000000	0.000000	0	0	0
483	12	1	1	0.000000	18.416667	13.083333	0.000000	0.000000	0	0	0
484	3	2	1	0.000000	17.000000	11.333333	0.000000	0.000000	0	0	0
485	26	2	1	0.000000	1.538462	1.538462	0.000000	0.000000	0	0	0
486	51	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
487	16	2	2	0.000000	26.750000	17.312500	0.000000	0.000000	0	0	0
488	10	1	1	0.000000	24.600000	13.900000	0.000000	0.000000	0	0	0
489	69	1	1	0.000000	1.391304	1.072464	0.000000	0.000000	0	0	0
490	24	1	2	0.000000	22.833333	10.958333	0.000000	0.000000	0	0	0
491	23	2	2	0.000000	9.478261	8.695652	0.000000	0.000000	0	0	0
492	25	1	1	0.000000	19.160000	11.520000	0.000000	0.000000	0	0	0
493	21	2	1	0.000000	18.047619	12.571429	0.000000	0.000000	0	0	0
494	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
495	7	1	2	0.000000	32.000000	16.714286	0.000000	0.000000	0	0	0
496	11	1	2	0.000000	26.454545	17.090909	0.000000	0.000000	0	0	0
497	18	1	1	0.000000	15.388889	10.500000	0.000000	0.000000	0	0	0
498	25	1	2	0.000000	17.080000	9.600000	0.000000	0.000000	0	0	0
499	62	1	2	0.000000	23.645161	14.693548	0.000000	0.000000	0	0	0
500	14	1	1	0.000000	16.857143	12.785714	0.000000	0.000000	0	0	0
501	141	2	2	0.000000	17.446809	10.127660	0.000000	0.000000	0	0	0
502	36	2	2	0.000000	21.888889	13.472222	0.000000	0.000000	0	0	0
503	6	2	2	0.000000	21.000000	17.000000	0.000000	0.000000	0	0	0
504	8	1	1	0.000000	18.500000	12.375000	0.000000	0.000000	0	0	0
505	1	1	2	0.000000	16.000000	12.000000	0.000000	0.000000	0	0	0
506	26	2	2	0.000000	18.846154	8.076923	0.000000	0.000000	0	0	0
507	44	2	2	0.000000	21.613636	16.340909	0.000000	0.000000	0	0	0
508	4	2	2	0.000000	18.000000	2.000000	0.000000	0.000000	0	0	0
509	15	1	2	0.000000	16.133333	13.266667	0.000000	0.000000	0	0	0
510	12	1	2	0.000000	19.166667	12.166667	0.000000	0.000000	0	0	0
511	21	2	2	0.000000	16.952381	8.238095	0.000000	0.000000	0	0	0
512	41	2	2	0.000000	19.829268	10.121951	0.000000	0.000000	0	0	0
513	41	1	2	0.000000	24.000000	18.707317	0.000000	0.000000	0	0	0
514	11	1	1	0.000000	17.181818	12.181818	0.000000	0.000000	0	0	0
515	27	1	2	0.000000	10.851852	8.111111	0.000000	0.000000	0	0	0
516	51	2	1	0.000000	1.098039	1.098039	0.000000	0.000000	0	0	0
517	9	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
518	16	1	2	0.000000	17.125000	1.437500	0.000000	0.000000	0	0	0
519	6	1	2	0.000000	16.500000	9.333333	0.000000	0.000000	0	0	0
520	20	1	1	0.000000	17.750000	12.050000	0.000000	0.000000	0	0	0
521	15	1	2	0.000000	17.133333	14.600000	0.000000	0.000000	0	0	0
522	20	1	1	0.000000	11.700000	9.700000	0.000000	0.000000	0	0	0
523	14	2	2	0.000000	14.214286	10.142857	0.000000	0.000000	0	0	0
524	16	1	2	0.000000	22.062500	15.000000	0.000000	0.000000	0	0	0
525	13	1	1	0.000000	21.307692	12.000000	0.000000	0.000000	0	0	0
526	28	1	2	0.000000	18.000000	10.464286	0.000000	0.000000	0	0	0
527	35	1	1	0.000000	19.857143	14.085714	0.000000	0.000000	0	0	0
528	98	1	1	0.000000	1.183673	1.183673	0.000000	0.000000	0	0	0
529	1	1	2	0.000000	28.000000	20.000000	0.000000	0.000000	0	0	0
530	21	1	2	0.000000	22.523810	16.190476	0.000000	0.000000	0	0	0
531	1	1	2	0.000000	21.000000	13.000000	0.000000	0.000000	0	0	0
532	77	2	2	0.000000	13.636364	7.571429	0.000000	0.000000	0	0	0
533	1	1	1	0.000000	17.000000	10.000000	0.000000	0.000000	0	0	0
534	84	1	2	0.000000	21.690476	11.714286	0.000000	0.000000	0	0	0
535	14	1	1	0.000000	19.571429	11.071429	0.000000	0.000000	0	0	0
536	7	1	2	0.000000	23.000000	14.857143	0.000000	0.000000	0	0	0
537	17	2	1	0.000000	17.823529	8.941176	0.000000	0.000000	0	0	0
538	86	1	1	0.000000	1.104651	1.104651	0.000000	0.000000	0	0	0
539	104	0	1	0.000000	1.019231	1.019231	0.000000	0.000000	0	0	0
540	30	2	1	0.000000	15.933333	9.266667	0.000000	0.000000	0	0	0
541	6	1	1	0.000000	12.500000	9.000000	0.000000	0.000000	0	0	0
542	41	1	2	0.000000	11.926829	8.756098	0.000000	0.000000	0	0	0
543	56	1	2	0.000000	10.339286	8.142857	0.000000	0.000000	0	0	0
544	2	1	1	0.000000	20.000000	16.000000	0.000000	0.000000	0	0	0
545	19	1	2	0.000000	17.631579	13.842105	0.000000	0.000000	0	0	0
546	54	1	2	0.000000	15.407407	10.888889	0.000000	0.000000	0	0	0
547	76	2	2	0.000000	20.881579	8.289474	0.000000	0.000000	0	0	0
548	3	1	1	0.000000	15.666667	10.666667	0.000000	0.000000	0	0	0
549	91	1	0	0.000000	1.021978	1.021978	0.000000	0.000000	0	0	0
550	3	2	1	0.000000	23.666667	12.000000	0.000000	0.000000	0	0	0
551	48	1	2	0.000000	19.791667	11.750000	0.000000	0.000000	0	0	0
552	65	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
553	66	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
554	25	2	2	0.000000	20.560000	15.760000	0.000000	0.000000	0	0	0
555	1	1	2	0.000000	14.000000	10.000000	0.000000	0.000000	0	0	0
556	78	1	1	0.000000	1.051282	1.051282	0.000000	0.000000	0	0	0
557	12	1	2	0.000000	18.583333	9.333333	0.000000	0.000000	0	0	0
558	42	1	2	0.000000	18.071429	14.476190	0.000000	0.000000	0	0	0
559	62	2	0	0.000000	1.290323	1.290323	0.000000	0.000000	0	0	0
560	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
561	51	1	1	0.000000	1.058824	1.058824	0.000000	0.000000	0	0	0
562	52	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
563	23	1	2	0.000000	1.217391	1.217391	0.000000	0.000000	0	0	0
564	2	2	2	0.000000	12.000000	9.500000	0.000000	0.000000	0	0	0
565	1	2	1	0.000000	10.000000	8.000000	0.000000	0.000000	0	0	0
566	48	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
567	150	2	2	0.000000	19.326667	7.906667	0.000000	0.000000	0	0	0
568	31	1	1	0.000000	19.354839	12.096774	0.000000	0.000000	0	0	0
569	21	1	2	0.000000	22.047619	15.571429	0.000000	0.000000	0	0	0
570	31	1	1	0.000000	18.612903	13.935484	0.000000	0.000000	0	0	0
571	44	1	2	0.000000	22.886364	11.931818	0.000000	0.000000	0	0	0
572	5	2	2	0.000000	29.800000	1.600000	0.000000	0.000000	0	0	0
573	12	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
574	11	1	1	0.000000	16.818182	9.000000	0.000000	0.000000	0	0	0
575	2	1	2	0.000000	14.000000	10.000000	0.000000	0.000000	0	0	0
576	21	2	1	0.000000	21.619048	1.666667	0.000000	0.000000	0	0	0
577	59	1	2	0.000000	18.338983	10.559322	0.000000	0.000000	0	0	0
578	2	1	2	0.000000	13.000000	11.000000	0.000000	0.000000	0	0	0
579	33	2	2	0.000000	15.484848	12.848485	0.000000	0.000000	0	0	0
580	83	1	0	0.000000	10.578313	7.506024	0.000000	0.000000	0	0	0
581	15	1	2	0.000000	22.466667	17.400000	0.000000	0.000000	0	0	0
582	11	2	2	0.000000	20.454545	6.272727	0.000000	0.000000	0	0	0
583	27	2	1	0.000000	22.666667	15.444444	0.000000	0.000000	0	0	0
584	47	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
585	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
586	65	0	0	0.000000	1.015385	1.015385	0.000000	0.000000	0	0	0
587	17	1	1	0.000000	18.294118	14.764706	0.000000	0.000000	0	0	0
588	45	1	1	0.000000	16.533333	12.888889	0.000000	0.000000	0	0	0
589	6	1	2	0.000000	18.333333	7.166667	0.000000	0.000000	0	0	0
590	45	1	2	0.000000	16.488889	4.355556	0.000000	0.000000	0	0	0
591	43	2	1	0.000000	16.697674	12.302326	0.000000	0.000000	0	0	0
592	65	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
593	26	1	2	0.000000	13.038462	11.653846	0.000000	0.000000	0	0	0
594	3	2	2	0.000000	26.666667	12.000000	0.000000	0.000000	0	0	0
595	6	1	1	0.000000	24.000000	12.333333	0.000000	0.000000	0	0	0
596	9	1	2	0.000000	25.111111	2.444444	0.000000	0.000000	0	0	0
597	30	1	2	0.000000	14.066667	9.233333	0.000000	0.000000	0	0	0
598	6	1	2	0.000000	25.000000	16.833333	0.000000	0.000000	0	0	0
599	37	1	1	0.000000	1.081081	1.081081	0.000000	0.000000	0	0	0
600	62	1	0	0.000000	1.129032	1.129032	0.000000	0.000000	0	0	0
601	7	1	1	0.000000	14.285714	10.857143	0.000000	0.000000	0	0	0
602	6	1	2	0.000000	14.000000	9.666667	0.000000	0.000000	0	0	0
603	63	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
604	57	1	1	0.000000	1.035088	1.035088	0.000000	0.000000	0	0	0
605	3	2	2	0.000000	26.666667	19.000000	0.000000	0.000000	0	0	0
606	8	1	1	0.000000	22.625000	18.000000	0.000000	0.000000	0	0	0
607	116	1	2	0.000000	16.525862	11.491379	0.000000	0.000000	0	0	0
608	6	1	1	0.000000	14.333333	8.000000	0.000000	0.000000	0	0	0
609	14	2	2	0.000000	16.142857	11.857143	0.000000	0.000000	0	0	0
610	42	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
611	61	1	1	0.000000	1.032787	1.032787	0.000000	0.000000	0	0	0
612	68	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
613	59	1	1	0.000000	1.067797	1.067797	0.000000	0.000000	0	0	0
614	56	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
615	11	1	1	0.000000	20.636364	8.272727	0.000000	0.000000	0	0	0
616	2	1	2	0.000000	19.500000	13.000000	0.000000	0.000000	0	0	0
617	7	1	1	0.000000	20.285714	1.285714	0.000000	0.000000	0	0	0
618	1	1	1	0.000000	17.000000	11.000000	0.000000	0.000000	0	0	0
619	17	2	2	0.000000	18.411765	11.941176	0.000000	0.000000	0	0	0
620	2	2	1	0.000000	25.000000	17.000000	0.000000	0.000000	0	0	0
621	4	2	1	0.000000	24.250000	15.000000	0.000000	0.000000	0	0	0
622	2	2	1	0.000000	21.500000	13.000000	0.000000	0.000000	0	0	0
623	3	3	1	0.000000	21.666667	13.000000	0.000000	0.000000	0	0	0
624	7	1	2	0.000000	15.428571	11.857143	0.000000	0.000000	0	0	0
625	4	1	2	0.000000	15.750000	11.750000	0.000000	0.000000	0	0	0
626	31	1	1	0.000000	1.580645	1.580645	0.000000	0.000000	0	0	0
627	7	2	2	0.000000	16.285714	11.857143	0.000000	0.000000	0	0	0
628	4	2	1	0.000000	16.250000	11.250000	0.000000	0.000000	0	0	0
629	15	1	1	0.000000	14.066667	8.866667	0.000000	0.000000	0	0	0
630	13	1	1	0.000000	11.846154	6.076923	0.000000	0.000000	0	0	0
631	5	1	2	0.000000	15.200000	6.600000	0.000000	0.000000	0	0	0
632	27	1	2	0.000000	20.814815	2.185185	0.000000	0.000000	0	0	0
633	2	1	2	0.000000	15.500000	9.000000	0.000000	0.000000	0	0	0
634	45	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
635	4	1	1	0.000000	17.750000	13.750000	0.000000	0.000000	0	0	0
636	49	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
637	15	1	1	0.000000	20.466667	11.800000	0.000000	0.000000	0	0	0
638	2	1	2	0.000000	17.000000	12.000000	0.000000	0.000000	0	0	0
639	6	1	1	0.000000	23.666667	9.833333	0.000000	0.000000	0	0	0
640	10	2	2	0.000000	23.500000	8.700000	0.000000	0.000000	0	0	0
641	14	1	2	0.000000	26.142857	17.428571	0.000000	0.000000	0	0	0
642	16	2	2	0.000000	28.250000	2.250000	0.000000	0.000000	0	0	0
643	66	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
644	8	1	1	0.000000	20.875000	9.750000	0.000000	0.000000	0	0	0
645	29	1	1	0.000000	13.310345	5.931034	0.000000	0.000000	0	0	0
646	35	2	2	0.000000	22.371429	5.971429	0.000000	0.000000	0	0	0
647	8	1	1	0.000000	1.250000	1.250000	0.000000	0.000000	0	0	0
648	73	1	0	0.000000	1.150685	1.150685	0.000000	0.000000	0	0	0
649	12	1	3	0.000000	23.416667	12.583333	0.000000	0.000000	0	0	0
650	21	2	2	0.000000	19.000000	8.619048	0.000000	0.000000	0	0	0
651	1	1	1	0.000000	20.000000	9.000000	0.000000	0.000000	0	0	0
652	21	1	2	0.000000	21.714286	12.333333	0.000000	0.000000	0	0	0
653	5	2	2	0.000000	19.800000	13.600000	0.000000	0.000000	0	0	0
654	5	1	2	0.000000	19.400000	13.400000	0.000000	0.000000	0	0	0
655	84	1	0	0.000000	1.071429	1.071429	0.000000	0.000000	0	0	0
656	9	2	2	0.000000	26.111111	2.000000	0.000000	0.000000	0	0	0
657	6	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
658	67	1	0	0.000000	1.029851	1.029851	0.000000	0.000000	0	0	0
659	11	1	2	0.000000	17.818182	9.181818	0.000000	0.000000	0	0	0
660	12	1	2	0.000000	13.666667	9.166667	0.000000	0.000000	0	0	0
661	64	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
662	6	2	2	0.000000	20.666667	14.833333	0.000000	0.000000	0	0	0
663	43	1	1	0.000000	1.139535	1.139535	0.000000	0.000000	0	0	0
664	10	1	2	0.000000	22.400000	13.700000	0.000000	0.000000	0	0	0
665	23	2	2	0.000000	30.304348	15.521739	0.000000	0.000000	0	0	0
666	36	1	2	0.000000	26.277778	10.111111	0.000000	0.000000	0	0	0
667	42	2	2	0.000000	11.452381	5.714286	0.000000	0.000000	0	0	0
668	2	1	1	0.000000	15.500000	11.000000	0.000000	0.000000	0	0	0
669	2	2	2	0.000000	18.500000	1.500000	0.000000	0.000000	0	0	0
670	4	2	1	0.000000	18.250000	11.500000	0.000000	0.000000	0	0	0
671	25	2	2	0.000000	19.200000	7.000000	0.000000	0.000000	0	0	0
672	4	1	1	0.000000	23.500000	10.750000	0.000000	0.000000	0	0	0
673	66	1	0	0.000000	1.106061	1.106061	0.000000	0.000000	0	0	0
674	2	1	2	0.000000	15.500000	11.500000	0.000000	0.000000	0	0	0
675	4	1	2	0.000000	14.000000	10.000000	0.000000	0.000000	0	0	0
676	16	2	2	0.000000	18.187500	4.312500	0.000000	0.000000	0	0	0
677	3	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
678	26	2	2	0.000000	16.307692	12.538462	0.000000	0.000000	0	0	0
679	4	1	2	0.000000	15.750000	10.500000	0.000000	0.000000	0	0	0
680	19	1	1	0.000000	14.684211	10.789474	0.000000	0.000000	0	0	0
681	16	1	2	0.000000	16.375000	12.062500	0.000000	0.000000	0	0	0
682	11	2	2	0.000000	17.818182	13.818182	0.000000	0.000000	0	0	0
683	28	1	2	0.000000	21.857143	14.642857	0.000000	0.000000	0	0	0
684	20	2	2	0.000000	21.400000	10.750000	0.000000	0.000000	0	0	0
685	8	1	1	0.000000	16.125000	9.375000	0.000000	0.000000	0	0	0
686	51	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
687	21	1	2	0.000000	19.142857	14.190476	0.000000	0.000000	0	0	0
688	81	2	2	0.000000	17.012346	10.209877	0.000000	0.000000	0	0	0
689	116	1	0	0.000000	1.008621	1.008621	0.000000	0.000000	0	0	0
690	65	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
691	12	1	2	0.000000	25.333333	15.166667	0.000000	0.000000	0	0	0
692	22	2	2	0.000000	19.363636	1.136364	0.000000	0.000000	0	0	0
693	11	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
694	61	1	2	0.000000	16.442623	10.278689	0.000000	0.000000	0	0	0
695	10	2	2	0.000000	16.800000	13.000000	0.000000	0.000000	0	0	0
696	35	2	1	0.000000	1.142857	1.142857	0.000000	0.000000	0	0	0
697	8	1	2	0.000000	25.375000	2.875000	0.000000	0.000000	0	0	0
698	11	2	2	0.000000	20.181818	12.000000	0.000000	0.000000	0	0	0
699	68	1	1	0.000000	1.132353	1.132353	0.000000	0.000000	0	0	0
700	61	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
701	24	2	1	0.000000	17.958333	14.208333	0.000000	0.000000	0	0	0
702	44	2	1	0.000000	25.045455	13.318182	0.000000	0.000000	0	0	0
703	8	1	1	0.000000	1.750000	1.750000	0.000000	0.000000	0	0	0
704	5	1	2	0.000000	19.200000	10.400000	0.000000	0.000000	0	0	0
705	15	2	2	0.000000	19.266667	9.400000	0.000000	0.000000	0	0	0
706	15	1	1	0.000000	19.466667	7.733333	0.000000	0.000000	0	0	0
707	4	1	2	0.000000	20.500000	10.250000	0.000000	0.000000	0	0	0
708	2	1	2	0.000000	15.000000	8.000000	0.000000	0.000000	0	0	0
709	70	1	0	0.000000	1.042857	1.042857	0.000000	0.000000	0	0	0
710	18	2	1	0.000000	19.388889	1.111111	0.000000	0.000000	0	0	0
711	15	1	2	0.000000	24.266667	12.733333	0.000000	0.000000	0	0	0
712	47	2	2	0.000000	20.446809	10.851064	0.000000	0.000000	0	0	0
713	68	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
714	10	1	1	0.000000	19.700000	13.900000	0.000000	0.000000	0	0	0
715	4	1	1	0.000000	16.750000	10.250000	0.000000	0.000000	0	0	0
716	1	1	1	0.000000	15.000000	10.000000	0.000000	0.000000	0	0	0
717	8	1	2	0.000000	14.750000	11.500000	0.000000	0.000000	0	0	0
718	7	1	1	0.000000	22.714286	15.428571	0.000000	0.000000	0	0	0
719	15	1	2	0.000000	11.866667	8.266667	0.000000	0.000000	0	0	0
720	19	2	2	0.000000	16.789474	12.947368	0.000000	0.000000	0	0	0
721	30	1	2	0.000000	30.300000	17.266667	0.000000	0.000000	0	0	0
